sim_time,computation_time,alpha,theta,airspeed
18.740000000000556,0.000106,0.2537005961507273,14.535973419389615,137.8050743366167
18.745000000000555,0.000093,0.25372298378538466,14.537256136368761,137.79971944871613
18.750000000000554,0.000104,0.25374537227912014,14.538538902569458,137.79436445643657
18.755000000000553,0.000093,0.2537677616347331,14.539821718152098,137.7890093598853
18.760000000000552,0.000092,0.25379015185501963,14.541104583276885,137.7836541591695
18.76500000000055,0.000092,0.25381254294277256,14.542387498103835,137.77829885439598
18.77000000000055,0.000103,0.25383493490078135,14.543670462792774,137.77294344567156
18.77500000000055,0.000092,0.25385732773183206,14.544953477503329,137.76758793310273
18.78000000000055,0.000092,0.25387972143870763,14.54623654239495,137.76223231679597
18.785000000000547,0.000116,0.25390211602418755,14.547519657626896,137.75687659685747
18.790000000000546,0.000093,0.25392451149104805,14.548802823358228,137.75152077339322
18.795000000000545,0.000092,0.2539469078420622,14.550086039747832,137.74616484650912
18.800000000000544,0.000092,0.2539693050799996,14.551369306954395,137.74080881631082
18.805000000000543,0.000102,0.2539917032076267,14.552652625136425,137.7354526829038
18.810000000000542,0.000092,0.2540141022277066,14.55393599445223,137.73009644639345
18.81500000000054,0.000092,0.2540365021429992,14.555219415059948,137.72474010688487
18.82000000000054,0.000092,0.2540589029562612,14.55650288711752,137.71938366448302
18.82500000000054,0.000103,0.2540813046702459,14.557786410782704,137.71402711929275
18.83000000000054,0.000099,0.25410370728770343,14.559069986213066,137.70867047141866
18.835000000000537,0.000092,0.2541261108113806,14.560353613565988,137.70331372096518
18.840000000000536,0.000092,0.2541485152440211,14.561637292998675,137.69795686803656
18.845000000000535,0.000093,0.2541709205883652,14.56292102466813,137.69259991273697
18.850000000000534,0.000092,0.25419332684715024,14.564204808731189,137.68724285517027
18.855000000000533,0.000092,0.2542157340231101,14.565488645344496,137.6818856954402
18.860000000000532,0.000103,0.2542381421189754,14.566772534664501,137.6765284336504
18.86500000000053,0.000092,0.2542605511374737,14.568056476847486,137.6711710699042
18.87000000000053,0.0001,0.25428296108132936,14.569340472049541,137.66581360430484
18.87500000000053,0.000147,0.25430537195326325,14.570624520426561,137.66045603695542
18.88000000000053,0.000099,0.25432778375599346,14.57190862213428,137.65509836795877
18.885000000000527,0.000094,0.25435019649223456,14.573192777328236,137.64974059741763
18.890000000000526,0.000096,0.25437261016469814,14.574476986163788,137.64438272543453
18.895000000000525,0.000114,0.25439502477609244,14.575761248796107,137.63902475211177
18.900000000000524,0.000094,0.2544174403291226,14.577045565380187,137.63366667755162
18.905000000000523,0.0001,0.2544398568264906,14.57832993607084,137.62830850185603
18.910000000000522,0.000114,0.25446227427089524,14.579614361022694,137.62295022512689
18.91500000000052,0.000093,0.25448469266503204,14.580898840390194,137.61759184746586
18.92000000000052,0.000092,0.2545071120115935,14.582183374327606,137.6122333689745
18.92500000000052,0.000097,0.25452953231326897,14.58346796298902,137.60687478975404
18.93000000000052,0.000092,0.25455195357274457,14.58475260652834,137.60151610990573
18.935000000000517,0.000092,0.25457437579270326,14.586037305099287,137.59615732953048
18.940000000000516,0.000092,0.25459679897582493,14.587322058855408,137.5907984487292
18.945000000000515,0.000092,0.2546192231247863,14.588606867950068,137.5854394676025
18.950000000000514,0.000092,0.254641648242261,14.589891732536453,137.58008038625084
18.955000000000513,0.000107,0.25466407433091937,14.591176652767563,137.57472120477456
18.960000000000512,0.000093,0.25468650139342885,14.592461628796233,137.56936192327382
18.96500000000051,0.000092,0.2547089294324537,14.593746660775112,137.56400254184854
18.97000000000051,0.000092,0.254731358450655,14.595031748856668,137.5586430605986
18.97500000000051,0.000092,0.2547537884506907,14.596316893193192,137.55328347962356
18.98000000000051,0.000092,0.2547762194352157,14.5976020939368,137.54792379902293
18.985000000000507,0.000092,0.25479865140688185,14.598887351239425,137.54256401889603
18.990000000000506,0.000092,0.2548210843683379,14.600172665252837,137.53720413934192
18.995000000000505,0.000095,0.2548435183222294,14.60145803612861,137.53184416045966
19.000000000000504,0.000104,0.25486595327119893,14.602743464018156,137.526484082348
19.005000000000503,0.000106,0.254888389217886,14.604028949072704,137.52112390510555
19.010000000000502,0.000092,0.2549108261649269,14.605314491443307,137.51576362883083
19.0150000000005,0.000092,0.254933264114955,14.606600091280843,137.51040325362206
19.0200000000005,0.000092,0.2549557030706005,14.607885748736011,137.50504277957742
19.0250000000005,0.000096,0.2549781430344907,14.609171463959346,137.49968220679492
19.0300000000005,0.000093,0.2550005840092496,14.61045723710119,137.49432153537228
19.035000000000498,0.000092,0.2550230259974983,14.611743068311725,137.4889607654072
19.040000000000497,0.000103,0.25504546900185504,14.613028957740958,137.48359989699708
19.045000000000496,0.000104,0.2550679130249347,14.614314905538718,137.47823893023929
19.050000000000495,0.000092,0.2550903580693492,14.615600911854653,137.47287786523088
19.055000000000494,0.000092,0.2551128041377075,14.616886976838243,137.4675167020689
19.060000000000493,0.000104,0.25513525123261555,14.618173100638804,137.46215544085015
19.06500000000049,0.000092,0.2551576993566762,14.619459283405467,137.45679408167126
19.07000000000049,0.000092,0.2551801485124893,14.620745525287191,137.45143262462872
19.07500000000049,0.000092,0.2552025987026518,14.622031826432766,137.44607106981886
19.08000000000049,0.000105,0.25522504992975736,14.623318186990804,137.44070941733779
19.085000000000488,0.000092,0.2552475021963971,14.624604607109763,137.43534766728152
19.090000000000487,0.000095,0.25526995550515863,14.625891086937903,137.4299858197459
19.095000000000486,0.000103,0.25529240985862695,14.627177626623334,137.42462387482658
19.100000000000485,0.000092,0.25531486525938385,14.628464226313978,137.41926183261904
19.105000000000484,0.000092,0.25533732171000817,14.629750886157597,137.41389969321867
19.110000000000483,0.000092,0.25535977921307595,14.631037606301783,137.40853745672058
19.11500000000048,0.000103,0.25538223777116004,14.63232438689395,137.40317512321985
