sim_time,alpha,beta,airspeed,q,p,r
54.17500000000926,0.06011822380224774,0,29.712547596796643,-0.18081377078169675,0,0
54.180000000009265,0.06004459983261079,0,29.72353885433909,-0.18071886971948425,0,0
54.18500000000927,0.05997078712427826,0,29.73457079720245,-0.180623347010675,0,0
54.19000000000927,0.059896787037982374,0,29.7456433877384,-0.18052720383416623,0,0
54.19500000000927,0.059822600935494,0,29.756756588168503,-0.18043044138022282,0,0
54.200000000009275,0.05974823017956438,0,29.767910360584704,-0.1803330608504404,0,0
54.20500000000928,0.05967367613386712,0,29.779104666949834,-0.18023506345770768,0,0
54.21000000000928,0.05959894016294018,0,29.790339469098065,-0.18013645042616813,0,0
54.21500000000928,0.059524023632127936,0,29.80161472873543,-0.1800372229911811,0,0
54.220000000009286,0.05944892790752338,0,29.812930407440295,-0.17993738239928225,0,0
54.22500000000929,0.05937365435591042,0,29.824286466663867,-0.17983692990814357,0,0
54.23000000000929,0.059298204344706125,0,29.835682867730682,-0.1797358667865323,0,0
54.23500000000929,0.05922257924190331,0,29.84711957183911,-0.17963419431426988,0,0
54.240000000009296,0.05914678041601307,0,29.85859654006183,-0.17953191378218977,0,0
54.2450000000093,0.05907080923600742,0,29.870113733346376,-0.17942902649209477,0,0
54.2500000000093,0.05899466707126217,0,29.881671112515573,-0.1793255337567138,0,0
54.255000000009304,0.05891835529149975,0,29.893268638268108,-0.17922143689965817,0,0
54.260000000009306,0.05884187526673232,0,29.904906271178987,-0.1791167372553769,0,0
54.26500000000931,0.058765228367204936,0,29.91658397170005,-0.17901143616911186,0,0
54.27000000000931,0.058688415963338784,0,29.928301700160496,-0.17890553499685194,0,0
54.275000000009314,0.05861143942567467,0,29.940059416767383,-0.17879903510528675,0,0
54.280000000009316,0.058534300124816585,0,29.951857081606125,-0.17869193787175977,0,0
54.28500000000932,0.05845699943137541,0,29.963694654641014,-0.17858424468422085,0,0
54.29000000000932,0.05837953871591279,0,29.97557209571574,-0.17847595694117807,0,0
54.295000000009324,0.05830191934888516,0,29.9874893645539,-0.17836707605164917,0,0
54.30000000000933,0.058224142700587934,0,29.999446420759483,-0.1782576034351121,0,0
54.30500000000933,0.058146210141099816,0,30.011443223817462,-0.17814754052145532,0,0
54.31000000000933,0.05806812304022734,0,30.02347973309422,-0.17803688875092707,0,0
54.315000000009334,0.0579898827674495,0,30.03555590783816,-0.1779256495740848,0,0
54.32000000000934,0.05791149069186264,0,30.047671707180132,-0.17781382445174299,0,0
54.32500000000934,0.05783294818212549,0,30.059827090134036,-0.17770141485492139,0,0
54.33000000000934,0.05775425660640428,0,30.072022015597312,-0.17758842226479188,0,0
54.335000000009344,0.05767541733231826,0,30.08425644235146,-0.17747484817262546,0,0
54.34000000000935,0.057596431726885236,0,30.09653032906257,-0.1773606940797381,0,0
54.34500000000935,0.05751730115646726,0,30.108843634281854,-0.17724596149743632,0,0
54.35000000000935,0.057438026986716746,0,30.12119631644618,-0.17713065194696212,0,0
54.355000000009355,0.05735861058252257,0,30.133588333878567,-0.1770147669594374,0,0
54.36000000000936,0.05727905330795643,0,30.14601964478878,-0.1768983080758078,0,0
54.36500000000936,0.0571993565262195,0,30.158490207273797,-0.17678127684678593,0,0
54.37000000000936,0.057119521599589176,0,30.17099997931837,-0.1766636748327941,0,0
54.375000000009365,0.05703954988936614,0,30.183548918795577,-0.17654550360390664,0,0
54.38000000000937,0.05695944275582154,0,30.196136983467316,-0.17642676473979135,0,0
54.38500000000937,0.05687920155814455,0,30.20876413098488,-0.17630745982965074,0,0
54.39000000000937,0.05679882765438998,0,30.22143031888947,-0.17618759047216248,0,0
54.395000000009375,0.05671832240142623,0,30.234135504612745,-0.17606715827541955,0,0
54.40000000000938,0.05663768715488344,0,30.246879645477357,-0.17594616485686979,0,0
54.40500000000938,0.056556923269101916,0,30.259662698697493,-0.17582461184325468,0,0
54.41000000000938,0.05647603209708074,0,30.27248462137943,-0.17570250087054806,0,0
54.415000000009385,0.05639501499042669,0,30.285345370522037,-0.17557983358389392,0,0
54.42000000000939,0.05631387329930335,0,30.29824490301737,-0.17545661163754386,0,0
54.42500000000939,0.05623260837238051,0,30.311183175651188,-0.1753328366947941,0,0
54.43000000000939,0.05615122155678382,0,30.3241601451035,-0.17520851042792185,0,0
54.435000000009396,0.056069714198044684,0,30.337175767949116,-0.17508363451812137,0,0
